abstained,agreement_count_distribution,alpha,available_sources,block_b_cap_target,block_b_count,block_b_indices,block_b_q_effective,block_b_reference_count,block_b_reference_seed_offset,block_b_test_score_max,block_b_threshold,block_b_train_exceed_count,block_b_train_exceed_rate,block_c_cap_target,block_c_count,block_c_indices,block_c_q_effective,block_c_reference_count,block_c_reference_seed_offset,block_c_test_score_max,calibration_status,candidate_count,candidate_indices,crossfit_method,dataset_name,exp55_best_p_min,exp56_best_p_min,exp84_p_min,experiment_id,family,hard_count,hard_indices,mean_combined_f1_scope,minimum_attainable_p_by_source,n_test,n_train,no_alert_count,priority_review_count,priority_review_indices,priority_review_posthoc_research_rule,prospective_validated,required_source_agreement,resolution_blocks_two_source_agreement,resolution_eligible_source_count,resolution_eligible_sources,retrospective_counterfactual,rocket_exp40_p_min,routing_uses_test_labels,routing_uses_test_length_for_policy,routing_uses_test_positions,source_count,standard_review_count,standard_review_indices,train_target_len,variant,hard_tp,hard_fp,hard_fn,hard_precision,hard_recall,hard_f1,standard_review_tp,standard_review_fp,standard_review_fn,standard_review_precision,standard_review_recall,standard_review_f1,priority_review_tp,priority_review_fp,priority_review_fn,priority_review_precision,priority_review_recall,priority_review_f1,combined_tp,combined_fp,combined_fn,combined_precision,combined_recall,combined_f1
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_26,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_27,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_28,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_29,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_3,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_30,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_31,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_32,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_33,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_34,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_35,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_36,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_37,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_38,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_39,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_4,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_40,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_41,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_42,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_43,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_44,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_45,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_46,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_47,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_48,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_49,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_5,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_50,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_51,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_52,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_6,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_7,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_8,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
1,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,,0,,,0,0,,,0,0.0,,0,,,0,0,,insufficient_calibration_n_train_lt5,0,,unsupported_n_train_lt5,PigCVP_normal_9,,,,experiment_152_virtual_run_conformal_policy_v2,PigCVP,0,,human_assisted_diagnostic_only,"{""exp55_best"": 1.0, ""exp56_best"": 1.0, ""exp84"": 1.0, ""rocket_exp40"": 1.0}",50,4,50,0,,1,0,2,1,0,,1,,0,0,0,4,0,,2000,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
0,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,1,49,0.0,24,0,3.9564484004270697,1.170167447653342,0,0.0,0,1,49,0.0,24,0,5.1389806273978635,calibrated,0,,deterministic_5fold,Plane_normal_1,0.04,1.0,0.04,experiment_152_virtual_run_conformal_policy_v2,Plane,0,,human_assisted_diagnostic_only,"{""exp55_best"": 0.04, ""exp56_best"": 0.04, ""exp84"": 0.04, ""rocket_exp40"": 0.04}",50,24,50,0,,1,0,2,1,0,,1,0.04,0,0,0,4,0,,144,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
0,"{""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0}",0.005,rocket_exp40 exp55_best exp56_best exp84,0,2,0 49,0.0,24,0,1.6955252365557871,0.988366878915055,0,0.0,0,2,0 49,0.0,24,0,1.5945020837799146,calibrated,0,,deterministic_5fold,Plane_normal_2,0.08,1.0,0.04,experiment_152_virtual_run_conformal_policy_v2,Plane,0,,human_assisted_diagnostic_only,"{""exp55_best"": 0.04, ""exp56_best"": 0.04, ""exp84"": 0.04, ""rocket_exp40"": 0.04}",50,24,50,0,,1,0,2,1,0,,1,0.04,0,0,0,4,0,,144,exp152_b2_source_v2,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0
